2021-07-16 20:04:49,412 - io.py[line:34] - INFO: Saving the model to `models/VotingClassifier_DataParallel_6_ckpt.pth`
2021-07-16 20:04:49,804 - voting.py[line:230] - INFO: Epoch: 000 | Validation Acc: 60.310 % | Historical Best: 60.310 %
2021-07-16 20:32:32,804 - voting.py[line:230] - INFO: Epoch: 014 | Validation Acc: 66.490 % | Historical Best: 66.930 %
2021-07-16 20:34:32,554 - voting.py[line:230] - INFO: Epoch: 015 | Validation Acc: 66.680 % | Historical Best: 66.930 %
2021-07-16 20:36:33,376 - voting.py[line:230] - INFO: Epoch: 016 | Validation Acc: 66.440 % | Historical Best: 66.930 %
2021-07-16 20:38:31,893 - voting.py[line:230] - INFO: Epoch: 017 | Validation Acc: 66.720 % | Historical Best: 66.930 %
2021-07-16 20:40:29,504 - voting.py[line:230] - INFO: Epoch: 018 | Validation Acc: 66.540 % | Historical Best: 66.930 %
2021-07-16 20:42:30,166 - voting.py[line:230] - INFO: Epoch: 019 | Validation Acc: 66.500 % | Historical Best: 66.930 %
2021-07-16 20:44:28,456 - voting.py[line:230] - INFO: Epoch: 020 | Validation Acc: 66.500 % | Historical Best: 66.930 %
2021-07-16 20:46:27,614 - voting.py[line:230] - INFO: Epoch: 021 | Validation Acc: 66.510 % | Historical Best: 66.930 %
2021-07-16 20:48:26,906 - voting.py[line:230] - INFO: Epoch: 022 | Validation Acc: 66.280 % | Historical Best: 66.930 %
2021-07-16 20:50:26,308 - voting.py[line:230] - INFO: Epoch: 023 | Validation Acc: 66.530 % | Historical Best: 66.930 %
2021-07-16 20:52:25,013 - voting.py[line:230] - INFO: Epoch: 024 | Validation Acc: 66.110 % | Historical Best: 66.930 %
2021-07-16 20:54:25,519 - voting.py[line:230] - INFO: Epoch: 025 | Validation Acc: 66.500 % | Historical Best: 66.930 %
2021-07-16 20:56:26,247 - voting.py[line:230] - INFO: Epoch: 026 | Validation Acc: 66.420 % | Historical Best: 66.930 %
2021-07-16 20:58:25,025 - voting.py[line:230] - INFO: Epoch: 027 | Validation Acc: 66.340 % | Historical Best: 66.930 %
2021-07-16 21:00:23,287 - voting.py[line:230] - INFO: Epoch: 028 | Validation Acc: 66.330 % | Historical Best: 66.930 %
2021-07-16 21:02:22,937 - voting.py[line:230] - INFO: Epoch: 029 | Validation Acc: 66.260 % | Historical Best: 66.930 %
2021-07-16 21:04:21,863 - voting.py[line:230] - INFO: Epoch: 030 | Validation Acc: 66.340 % | Historical Best: 66.930 %
2021-07-16 21:06:19,728 - voting.py[line:230] - INFO: Epoch: 031 | Validation Acc: 66.270 % | Historical Best: 66.930 %
2021-07-16 21:08:19,371 - voting.py[line:230] - INFO: Epoch: 032 | Validation Acc: 66.410 % | Historical Best: 66.930 %
2021-07-16 21:10:18,658 - voting.py[line:230] - INFO: Epoch: 033 | Validation Acc: 66.350 % | Historical Best: 66.930 %
2021-07-16 21:12:16,693 - voting.py[line:230] - INFO: Epoch: 034 | Validation Acc: 66.570 % | Historical Best: 66.930 %
2021-07-16 21:14:15,597 - voting.py[line:230] - INFO: Epoch: 035 | Validation Acc: 66.430 % | Historical Best: 66.930 %
2021-07-16 21:16:14,702 - voting.py[line:230] - INFO: Epoch: 036 | Validation Acc: 66.500 % | Historical Best: 66.930 %
2021-07-16 21:18:14,063 - voting.py[line:230] - INFO: Epoch: 037 | Validation Acc: 66.360 % | Historical Best: 66.930 %
2021-07-16 21:20:13,291 - voting.py[line:230] - INFO: Epoch: 038 | Validation Acc: 66.530 % | Historical Best: 66.930 %
2021-07-16 21:22:14,517 - voting.py[line:230] - INFO: Epoch: 039 | Validation Acc: 66.340 % | Historical Best: 66.930 %
2021-07-16 21:24:11,964 - voting.py[line:230] - INFO: Epoch: 040 | Validation Acc: 66.300 % | Historical Best: 66.930 %
2021-07-16 21:26:09,105 - voting.py[line:230] - INFO: Epoch: 041 | Validation Acc: 66.520 % | Historical Best: 66.930 %
2021-07-16 21:28:09,441 - voting.py[line:230] - INFO: Epoch: 042 | Validation Acc: 66.380 % | Historical Best: 66.930 %
2021-07-16 21:30:08,814 - voting.py[line:230] - INFO: Epoch: 043 | Validation Acc: 66.190 % | Historical Best: 66.930 %
2021-07-16 21:32:07,647 - voting.py[line:230] - INFO: Epoch: 044 | Validation Acc: 66.410 % | Historical Best: 66.930 %
2021-07-16 21:34:07,257 - voting.py[line:230] - INFO: Epoch: 045 | Validation Acc: 65.900 % | Historical Best: 66.930 %
2021-07-16 21:36:06,450 - voting.py[line:230] - INFO: Epoch: 046 | Validation Acc: 66.190 % | Historical Best: 66.930 %
2021-07-16 21:38:06,549 - voting.py[line:230] - INFO: Epoch: 047 | Validation Acc: 66.390 % | Historical Best: 66.930 %
2021-07-16 21:40:05,596 - voting.py[line:230] - INFO: Epoch: 048 | Validation Acc: 66.800 % | Historical Best: 66.930 %
2021-07-16 21:42:07,443 - voting.py[line:230] - INFO: Epoch: 049 | Validation Acc: 66.500 % | Historical Best: 66.930 %
2021-07-16 21:44:06,970 - voting.py[line:230] - INFO: Epoch: 050 | Validation Acc: 66.480 % | Historical Best: 66.930 %
2021-07-16 21:46:04,809 - voting.py[line:230] - INFO: Epoch: 051 | Validation Acc: 66.150 % | Historical Best: 66.930 %
2021-07-16 21:48:03,567 - voting.py[line:230] - INFO: Epoch: 052 | Validation Acc: 66.250 % | Historical Best: 66.930 %
2021-07-16 21:50:00,927 - voting.py[line:230] - INFO: Epoch: 053 | Validation Acc: 66.210 % | Historical Best: 66.930 %
2021-07-16 21:52:00,087 - voting.py[line:230] - INFO: Epoch: 054 | Validation Acc: 66.110 % | Historical Best: 66.930 %
2021-07-16 21:53:59,382 - voting.py[line:230] - INFO: Epoch: 055 | Validation Acc: 66.540 % | Historical Best: 66.930 %
2021-07-16 21:55:58,249 - voting.py[line:230] - INFO: Epoch: 056 | Validation Acc: 66.180 % | Historical Best: 66.930 %
2021-07-16 21:57:55,178 - voting.py[line:230] - INFO: Epoch: 057 | Validation Acc: 66.470 % | Historical Best: 66.930 %
2021-07-16 21:59:53,506 - voting.py[line:230] - INFO: Epoch: 058 | Validation Acc: 66.080 % | Historical Best: 66.930 %
2021-07-16 22:01:52,876 - voting.py[line:230] - INFO: Epoch: 059 | Validation Acc: 66.300 % | Historical Best: 66.930 %
2021-07-16 22:03:51,917 - voting.py[line:230] - INFO: Epoch: 060 | Validation Acc: 66.270 % | Historical Best: 66.930 %
2021-07-16 22:05:50,964 - voting.py[line:230] - INFO: Epoch: 061 | Validation Acc: 66.360 % | Historical Best: 66.930 %
2021-07-16 22:07:50,547 - voting.py[line:230] - INFO: Epoch: 062 | Validation Acc: 66.140 % | Historical Best: 66.930 %
2021-07-16 22:09:51,089 - voting.py[line:230] - INFO: Epoch: 063 | Validation Acc: 66.390 % | Historical Best: 66.930 %
2021-07-16 22:11:48,348 - voting.py[line:230] - INFO: Epoch: 064 | Validation Acc: 66.580 % | Historical Best: 66.930 %
2021-07-16 22:13:47,250 - voting.py[line:230] - INFO: Epoch: 065 | Validation Acc: 66.380 % | Historical Best: 66.930 %
2021-07-16 22:15:47,319 - voting.py[line:230] - INFO: Epoch: 066 | Validation Acc: 66.500 % | Historical Best: 66.930 %
2021-07-16 22:17:47,482 - voting.py[line:230] - INFO: Epoch: 067 | Validation Acc: 66.540 % | Historical Best: 66.930 %
2021-07-16 22:19:47,750 - voting.py[line:230] - INFO: Epoch: 068 | Validation Acc: 66.140 % | Historical Best: 66.930 %
2021-07-16 22:21:46,850 - voting.py[line:230] - INFO: Epoch: 069 | Validation Acc: 66.480 % | Historical Best: 66.930 %
2021-07-16 22:23:46,677 - voting.py[line:230] - INFO: Epoch: 070 | Validation Acc: 66.480 % | Historical Best: 66.930 %
2021-07-16 22:25:46,263 - voting.py[line:230] - INFO: Epoch: 071 | Validation Acc: 66.290 % | Historical Best: 66.930 %
2021-07-16 22:27:45,630 - voting.py[line:230] - INFO: Epoch: 072 | Validation Acc: 66.490 % | Historical Best: 66.930 %
2021-07-16 22:29:44,700 - voting.py[line:230] - INFO: Epoch: 073 | Validation Acc: 65.970 % | Historical Best: 66.930 %
2021-07-16 22:31:44,446 - voting.py[line:230] - INFO: Epoch: 074 | Validation Acc: 66.120 % | Historical Best: 66.930 %
2021-07-16 22:33:43,499 - voting.py[line:230] - INFO: Epoch: 075 | Validation Acc: 66.320 % | Historical Best: 66.930 %
2021-07-16 22:35:41,546 - voting.py[line:230] - INFO: Epoch: 076 | Validation Acc: 66.500 % | Historical Best: 66.930 %
2021-07-16 22:37:40,903 - voting.py[line:230] - INFO: Epoch: 077 | Validation Acc: 66.330 % | Historical Best: 66.930 %
2021-07-16 22:39:40,978 - voting.py[line:230] - INFO: Epoch: 078 | Validation Acc: 66.110 % | Historical Best: 66.930 %
2021-07-16 22:41:39,544 - voting.py[line:230] - INFO: Epoch: 079 | Validation Acc: 66.310 % | Historical Best: 66.930 %
2021-07-16 22:43:39,263 - voting.py[line:230] - INFO: Epoch: 080 | Validation Acc: 66.170 % | Historical Best: 66.930 %
2021-07-16 22:45:37,965 - voting.py[line:230] - INFO: Epoch: 081 | Validation Acc: 66.430 % | Historical Best: 66.930 %
2021-07-16 22:47:36,410 - voting.py[line:230] - INFO: Epoch: 082 | Validation Acc: 66.660 % | Historical Best: 66.930 %
2021-07-16 22:49:36,721 - voting.py[line:230] - INFO: Epoch: 083 | Validation Acc: 66.110 % | Historical Best: 66.930 %
2021-07-16 22:51:35,151 - voting.py[line:230] - INFO: Epoch: 084 | Validation Acc: 66.480 % | Historical Best: 66.930 %
2021-07-16 22:53:35,048 - voting.py[line:230] - INFO: Epoch: 085 | Validation Acc: 66.460 % | Historical Best: 66.930 %
2021-07-16 22:55:33,470 - voting.py[line:230] - INFO: Epoch: 086 | Validation Acc: 66.390 % | Historical Best: 66.930 %
2021-07-16 22:57:32,681 - voting.py[line:230] - INFO: Epoch: 087 | Validation Acc: 66.670 % | Historical Best: 66.930 %
2021-07-16 22:59:33,495 - voting.py[line:230] - INFO: Epoch: 088 | Validation Acc: 66.550 % | Historical Best: 66.930 %
2021-07-16 23:01:31,350 - voting.py[line:230] - INFO: Epoch: 089 | Validation Acc: 66.560 % | Historical Best: 66.930 %
2021-07-16 23:03:31,810 - voting.py[line:230] - INFO: Epoch: 090 | Validation Acc: 66.110 % | Historical Best: 66.930 %
2021-07-16 23:05:31,729 - voting.py[line:230] - INFO: Epoch: 091 | Validation Acc: 66.460 % | Historical Best: 66.930 %
2021-07-16 23:07:30,896 - voting.py[line:230] - INFO: Epoch: 092 | Validation Acc: 66.310 % | Historical Best: 66.930 %
2021-07-16 23:09:29,694 - voting.py[line:230] - INFO: Epoch: 093 | Validation Acc: 66.360 % | Historical Best: 66.930 %
2021-07-16 23:11:28,752 - voting.py[line:230] - INFO: Epoch: 094 | Validation Acc: 66.400 % | Historical Best: 66.930 %
2021-07-16 23:13:27,227 - voting.py[line:230] - INFO: Epoch: 095 | Validation Acc: 66.430 % | Historical Best: 66.930 %
2021-07-16 23:15:25,969 - voting.py[line:230] - INFO: Epoch: 096 | Validation Acc: 66.460 % | Historical Best: 66.930 %
2021-07-16 23:17:26,733 - voting.py[line:230] - INFO: Epoch: 097 | Validation Acc: 66.480 % | Historical Best: 66.930 %
2021-07-16 23:19:24,234 - voting.py[line:230] - INFO: Epoch: 098 | Validation Acc: 66.250 % | Historical Best: 66.930 %
2021-07-16 23:21:23,630 - voting.py[line:230] - INFO: Epoch: 099 | Validation Acc: 66.400 % | Historical Best: 66.930 %
2021-07-16 23:23:22,108 - voting.py[line:230] - INFO: Epoch: 100 | Validation Acc: 66.160 % | Historical Best: 66.930 %
2021-07-16 23:25:22,612 - voting.py[line:230] - INFO: Epoch: 101 | Validation Acc: 66.360 % | Historical Best: 66.930 %
2021-07-16 23:27:21,531 - voting.py[line:230] - INFO: Epoch: 102 | Validation Acc: 66.220 % | Historical Best: 66.930 %
2021-07-16 23:29:20,720 - voting.py[line:230] - INFO: Epoch: 103 | Validation Acc: 66.600 % | Historical Best: 66.930 %
2021-07-16 23:31:20,566 - voting.py[line:230] - INFO: Epoch: 104 | Validation Acc: 66.180 % | Historical Best: 66.930 %
2021-07-16 23:33:18,041 - voting.py[line:230] - INFO: Epoch: 105 | Validation Acc: 66.460 % | Historical Best: 66.930 %
2021-07-16 23:35:15,693 - voting.py[line:230] - INFO: Epoch: 106 | Validation Acc: 66.550 % | Historical Best: 66.930 %
2021-07-16 23:37:14,806 - voting.py[line:230] - INFO: Epoch: 107 | Validation Acc: 66.260 % | Historical Best: 66.930 %
2021-07-16 23:39:14,269 - voting.py[line:230] - INFO: Epoch: 108 | Validation Acc: 66.350 % | Historical Best: 66.930 %
2021-07-16 23:41:13,378 - voting.py[line:230] - INFO: Epoch: 109 | Validation Acc: 66.500 % | Historical Best: 66.930 %
2021-07-16 23:43:13,626 - voting.py[line:230] - INFO: Epoch: 110 | Validation Acc: 66.380 % | Historical Best: 66.930 %
2021-07-16 23:45:12,487 - voting.py[line:230] - INFO: Epoch: 111 | Validation Acc: 66.270 % | Historical Best: 66.930 %
2021-07-16 23:47:10,808 - voting.py[line:230] - INFO: Epoch: 112 | Validation Acc: 66.380 % | Historical Best: 66.930 %
2021-07-16 23:49:09,471 - voting.py[line:230] - INFO: Epoch: 113 | Validation Acc: 66.400 % | Historical Best: 66.930 %
2021-07-16 23:51:08,393 - voting.py[line:230] - INFO: Epoch: 114 | Validation Acc: 66.370 % | Historical Best: 66.930 %
2021-07-16 23:53:06,770 - voting.py[line:230] - INFO: Epoch: 115 | Validation Acc: 66.270 % | Historical Best: 66.930 %
2021-07-16 23:55:04,070 - voting.py[line:230] - INFO: Epoch: 116 | Validation Acc: 66.180 % | Historical Best: 66.930 %
2021-07-16 23:57:02,717 - voting.py[line:230] - INFO: Epoch: 117 | Validation Acc: 66.100 % | Historical Best: 66.930 %
2021-07-16 23:59:01,638 - voting.py[line:230] - INFO: Epoch: 118 | Validation Acc: 66.600 % | Historical Best: 66.930 %
2021-07-17 00:01:00,106 - voting.py[line:230] - INFO: Epoch: 119 | Validation Acc: 66.290 % | Historical Best: 66.930 %
2021-07-17 00:02:58,167 - voting.py[line:230] - INFO: Epoch: 120 | Validation Acc: 66.120 % | Historical Best: 66.930 %
2021-07-17 00:04:58,043 - voting.py[line:230] - INFO: Epoch: 121 | Validation Acc: 66.140 % | Historical Best: 66.930 %
2021-07-17 00:06:56,347 - voting.py[line:230] - INFO: Epoch: 122 | Validation Acc: 65.900 % | Historical Best: 66.930 %
2021-07-17 00:08:53,965 - voting.py[line:230] - INFO: Epoch: 123 | Validation Acc: 66.100 % | Historical Best: 66.930 %
2021-07-17 00:10:53,425 - voting.py[line:230] - INFO: Epoch: 124 | Validation Acc: 66.040 % | Historical Best: 66.930 %
2021-07-17 00:12:52,065 - voting.py[line:230] - INFO: Epoch: 125 | Validation Acc: 66.030 % | Historical Best: 66.930 %
2021-07-17 00:14:49,774 - voting.py[line:230] - INFO: Epoch: 126 | Validation Acc: 66.550 % | Historical Best: 66.930 %
2021-07-17 00:16:49,438 - voting.py[line:230] - INFO: Epoch: 127 | Validation Acc: 66.110 % | Historical Best: 66.930 %
2021-07-17 00:18:48,297 - voting.py[line:230] - INFO: Epoch: 128 | Validation Acc: 66.160 % | Historical Best: 66.930 %
2021-07-17 00:20:47,973 - voting.py[line:230] - INFO: Epoch: 129 | Validation Acc: 66.240 % | Historical Best: 66.930 %
2021-07-17 00:22:46,453 - voting.py[line:230] - INFO: Epoch: 130 | Validation Acc: 66.310 % | Historical Best: 66.930 %
2021-07-17 00:24:45,000 - voting.py[line:230] - INFO: Epoch: 131 | Validation Acc: 66.230 % | Historical Best: 66.930 %
2021-07-17 00:26:45,080 - voting.py[line:230] - INFO: Epoch: 132 | Validation Acc: 65.880 % | Historical Best: 66.930 %
2021-07-17 00:28:44,900 - voting.py[line:230] - INFO: Epoch: 133 | Validation Acc: 66.200 % | Historical Best: 66.930 %
2021-07-17 00:30:42,779 - voting.py[line:230] - INFO: Epoch: 134 | Validation Acc: 66.270 % | Historical Best: 66.930 %
2021-07-17 00:32:42,031 - voting.py[line:230] - INFO: Epoch: 135 | Validation Acc: 66.310 % | Historical Best: 66.930 %
2021-07-17 00:34:41,334 - voting.py[line:230] - INFO: Epoch: 136 | Validation Acc: 66.230 % | Historical Best: 66.930 %
2021-07-17 00:36:39,583 - voting.py[line:230] - INFO: Epoch: 137 | Validation Acc: 66.330 % | Historical Best: 66.930 %
2021-07-17 00:38:37,529 - voting.py[line:230] - INFO: Epoch: 138 | Validation Acc: 66.240 % | Historical Best: 66.930 %
2021-07-17 00:40:36,327 - voting.py[line:230] - INFO: Epoch: 139 | Validation Acc: 66.000 % | Historical Best: 66.930 %
2021-07-17 00:42:35,597 - voting.py[line:230] - INFO: Epoch: 140 | Validation Acc: 66.380 % | Historical Best: 66.930 %
2021-07-17 00:44:34,612 - voting.py[line:230] - INFO: Epoch: 141 | Validation Acc: 66.260 % | Historical Best: 66.930 %
2021-07-17 00:46:32,687 - voting.py[line:230] - INFO: Epoch: 142 | Validation Acc: 66.240 % | Historical Best: 66.930 %
2021-07-17 00:48:32,615 - voting.py[line:230] - INFO: Epoch: 143 | Validation Acc: 66.060 % | Historical Best: 66.930 %
2021-07-17 00:50:30,424 - voting.py[line:230] - INFO: Epoch: 144 | Validation Acc: 66.120 % | Historical Best: 66.930 %
2021-07-17 00:52:27,988 - voting.py[line:230] - INFO: Epoch: 145 | Validation Acc: 66.540 % | Historical Best: 66.930 %
2021-07-17 00:54:25,630 - voting.py[line:230] - INFO: Epoch: 146 | Validation Acc: 66.030 % | Historical Best: 66.930 %
2021-07-17 00:56:25,516 - voting.py[line:230] - INFO: Epoch: 147 | Validation Acc: 65.950 % | Historical Best: 66.930 %
2021-07-17 00:58:23,016 - voting.py[line:230] - INFO: Epoch: 148 | Validation Acc: 66.240 % | Historical Best: 66.930 %
2021-07-17 01:00:22,559 - voting.py[line:230] - INFO: Epoch: 149 | Validation Acc: 66.360 % | Historical Best: 66.930 %
2021-07-17 01:02:21,703 - voting.py[line:230] - INFO: Epoch: 150 | Validation Acc: 66.080 % | Historical Best: 66.930 %
2021-07-17 01:04:20,481 - voting.py[line:230] - INFO: Epoch: 151 | Validation Acc: 66.100 % | Historical Best: 66.930 %
2021-07-17 01:06:19,931 - voting.py[line:230] - INFO: Epoch: 152 | Validation Acc: 66.320 % | Historical Best: 66.930 %
2021-07-17 01:08:19,603 - voting.py[line:230] - INFO: Epoch: 153 | Validation Acc: 66.240 % | Historical Best: 66.930 %
2021-07-17 01:10:18,327 - voting.py[line:230] - INFO: Epoch: 154 | Validation Acc: 66.470 % | Historical Best: 66.930 %
2021-07-17 01:12:18,521 - voting.py[line:230] - INFO: Epoch: 155 | Validation Acc: 66.250 % | Historical Best: 66.930 %
2021-07-17 01:14:18,526 - voting.py[line:230] - INFO: Epoch: 156 | Validation Acc: 66.340 % | Historical Best: 66.930 %
2021-07-17 01:16:16,346 - voting.py[line:230] - INFO: Epoch: 157 | Validation Acc: 66.300 % | Historical Best: 66.930 %
2021-07-17 01:18:14,959 - voting.py[line:230] - INFO: Epoch: 158 | Validation Acc: 66.070 % | Historical Best: 66.930 %
2021-07-17 01:20:14,076 - voting.py[line:230] - INFO: Epoch: 159 | Validation Acc: 66.040 % | Historical Best: 66.930 %
2021-07-17 01:22:14,946 - voting.py[line:230] - INFO: Epoch: 160 | Validation Acc: 66.440 % | Historical Best: 66.930 %
2021-07-17 01:24:14,140 - voting.py[line:230] - INFO: Epoch: 161 | Validation Acc: 66.360 % | Historical Best: 66.930 %
2021-07-17 01:26:13,744 - voting.py[line:230] - INFO: Epoch: 162 | Validation Acc: 66.310 % | Historical Best: 66.930 %
2021-07-17 01:28:13,694 - voting.py[line:230] - INFO: Epoch: 163 | Validation Acc: 66.150 % | Historical Best: 66.930 %
2021-07-17 01:30:12,564 - voting.py[line:230] - INFO: Epoch: 164 | Validation Acc: 66.060 % | Historical Best: 66.930 %
2021-07-17 01:32:11,904 - voting.py[line:230] - INFO: Epoch: 165 | Validation Acc: 66.510 % | Historical Best: 66.930 %
2021-07-17 01:34:11,616 - voting.py[line:230] - INFO: Epoch: 166 | Validation Acc: 66.280 % | Historical Best: 66.930 %
2021-07-17 01:36:09,835 - voting.py[line:230] - INFO: Epoch: 167 | Validation Acc: 66.170 % | Historical Best: 66.930 %
2021-07-17 01:38:08,137 - voting.py[line:230] - INFO: Epoch: 168 | Validation Acc: 66.220 % | Historical Best: 66.930 %
2021-07-17 01:40:07,517 - voting.py[line:230] - INFO: Epoch: 169 | Validation Acc: 66.020 % | Historical Best: 66.930 %
2021-07-17 01:42:07,936 - voting.py[line:230] - INFO: Epoch: 170 | Validation Acc: 66.040 % | Historical Best: 66.930 %
2021-07-17 01:44:05,912 - voting.py[line:230] - INFO: Epoch: 171 | Validation Acc: 66.230 % | Historical Best: 66.930 %
2021-07-17 01:46:03,940 - voting.py[line:230] - INFO: Epoch: 172 | Validation Acc: 66.170 % | Historical Best: 66.930 %
2021-07-17 01:48:02,583 - voting.py[line:230] - INFO: Epoch: 173 | Validation Acc: 66.100 % | Historical Best: 66.930 %
2021-07-17 01:50:01,618 - voting.py[line:230] - INFO: Epoch: 174 | Validation Acc: 66.090 % | Historical Best: 66.930 %
2021-07-17 01:51:59,880 - voting.py[line:230] - INFO: Epoch: 175 | Validation Acc: 66.130 % | Historical Best: 66.930 %
2021-07-17 01:53:59,387 - voting.py[line:230] - INFO: Epoch: 176 | Validation Acc: 66.250 % | Historical Best: 66.930 %
2021-07-17 01:55:57,530 - voting.py[line:230] - INFO: Epoch: 177 | Validation Acc: 66.190 % | Historical Best: 66.930 %
2021-07-17 01:57:55,281 - voting.py[line:230] - INFO: Epoch: 178 | Validation Acc: 65.940 % | Historical Best: 66.930 %
2021-07-17 01:59:55,018 - voting.py[line:230] - INFO: Epoch: 179 | Validation Acc: 66.030 % | Historical Best: 66.930 %
2021-07-17 02:01:55,032 - voting.py[line:230] - INFO: Epoch: 180 | Validation Acc: 66.160 % | Historical Best: 66.930 %
2021-07-17 02:03:53,239 - voting.py[line:230] - INFO: Epoch: 181 | Validation Acc: 65.970 % | Historical Best: 66.930 %
2021-07-17 02:05:51,855 - voting.py[line:230] - INFO: Epoch: 182 | Validation Acc: 66.100 % | Historical Best: 66.930 %
2021-07-17 02:07:51,820 - voting.py[line:230] - INFO: Epoch: 183 | Validation Acc: 66.240 % | Historical Best: 66.930 %
2021-07-17 02:09:50,355 - voting.py[line:230] - INFO: Epoch: 184 | Validation Acc: 66.380 % | Historical Best: 66.930 %
2021-07-17 02:11:48,294 - voting.py[line:230] - INFO: Epoch: 185 | Validation Acc: 66.290 % | Historical Best: 66.930 %
2021-07-17 02:13:48,094 - voting.py[line:230] - INFO: Epoch: 186 | Validation Acc: 66.330 % | Historical Best: 66.930 %
2021-07-17 02:15:46,791 - voting.py[line:230] - INFO: Epoch: 187 | Validation Acc: 66.150 % | Historical Best: 66.930 %
2021-07-17 02:17:45,255 - voting.py[line:230] - INFO: Epoch: 188 | Validation Acc: 66.260 % | Historical Best: 66.930 %
2021-07-17 02:19:44,495 - voting.py[line:230] - INFO: Epoch: 189 | Validation Acc: 66.120 % | Historical Best: 66.930 %
2021-07-17 02:21:43,870 - voting.py[line:230] - INFO: Epoch: 190 | Validation Acc: 66.100 % | Historical Best: 66.930 %
2021-07-17 02:23:43,659 - voting.py[line:230] - INFO: Epoch: 191 | Validation Acc: 66.120 % | Historical Best: 66.930 %
2021-07-17 02:25:42,606 - voting.py[line:230] - INFO: Epoch: 192 | Validation Acc: 66.370 % | Historical Best: 66.930 %
2021-07-17 02:27:44,051 - voting.py[line:230] - INFO: Epoch: 193 | Validation Acc: 66.030 % | Historical Best: 66.930 %
2021-07-17 02:29:44,920 - voting.py[line:230] - INFO: Epoch: 194 | Validation Acc: 66.290 % | Historical Best: 66.930 %
2021-07-17 02:31:44,116 - voting.py[line:230] - INFO: Epoch: 195 | Validation Acc: 66.450 % | Historical Best: 66.930 %
2021-07-17 02:33:43,857 - voting.py[line:230] - INFO: Epoch: 196 | Validation Acc: 66.070 % | Historical Best: 66.930 %
2021-07-17 02:35:42,506 - voting.py[line:230] - INFO: Epoch: 197 | Validation Acc: 66.130 % | Historical Best: 66.930 %
2021-07-17 02:37:41,395 - voting.py[line:230] - INFO: Epoch: 198 | Validation Acc: 66.220 % | Historical Best: 66.930 %
2021-07-17 02:39:40,877 - voting.py[line:230] - INFO: Epoch: 199 | Validation Acc: 66.170 % | Historical Best: 66.930 %
